stock_symbol,stock_name,stock_instrument_token,stock_lot_size,has_options,options_count,option_tradingsymbol,option_type,option_strike,option_expiry,option_instrument_token,option_lot_size
INDUSINDBK,INDUSIND BANK,1346049,1,Yes,138,INDUSINDBK26MAR800CE,CE,800,2026-03-30,29382146,700
INDUSINDBK,INDUSIND BANK,1346049,1,Yes,138,INDUSINDBK26MAR800PE,PE,800,2026-03-30,29382402,700
INDUSINDBK,INDUSIND BANK,1346049,1,Yes,138,INDUSINDBK26MAR820CE,CE,820,2026-03-30,29382658,700
INDUSINDBK,INDUSIND BANK,1346049,1,Yes,138,INDUSINDBK26MAR820PE,PE,820,2026-03-30,29382914,700
INDUSINDBK,INDUSIND BANK,1346049,1,Yes,138,INDUSINDBK26MAR840CE,CE,840,2026-03-30,29383170,700
INDUSINDBK,INDUSIND BANK,1346049,1,Yes,138,INDUSINDBK26MAR840PE,PE,840,2026-03-30,29383426,700
INDUSINDBK,INDUSIND BANK,1346049,1,Yes,138,INDUSINDBK26MAR860CE,CE,860,2026-03-30,29383682,700
INDUSINDBK,INDUSIND BANK,1346049,1,Yes,138,INDUSINDBK26MAR860PE,PE,860,2026-03-30,29384194,700
INDUSINDBK,INDUSIND BANK,1346049,1,Yes,138,INDUSINDBK26MAR880CE,CE,880,2026-03-30,29387010,700
INDUSINDBK,INDUSIND BANK,1346049,1,Yes,138,INDUSINDBK26MAR880PE,PE,880,2026-03-30,29387266,700
INDUSINDBK,INDUSIND BANK,1346049,1,Yes,138,INDUSINDBK26MAR900CE,CE,900,2026-03-30,29387778,700
INDUSINDBK,INDUSIND BANK,1346049,1,Yes,138,INDUSINDBK26MAR900PE,PE,900,2026-03-30,29388802,700
INDUSINDBK,INDUSIND BANK,1346049,1,Yes,138,INDUSINDBK26MAR920CE,CE,920,2026-03-30,29391362,700
INDUSINDBK,INDUSIND BANK,1346049,1,Yes,138,INDUSINDBK26MAR920PE,PE,920,2026-03-30,29391618,700
INDUSINDBK,INDUSIND BANK,1346049,1,Yes,138,INDUSINDBK26MAR940CE,CE,940,2026-03-30,29391874,700
INDUSINDBK,INDUSIND BANK,1346049,1,Yes,138,INDUSINDBK26MAR940PE,PE,940,2026-03-30,29392130,700
INDUSINDBK,INDUSIND BANK,1346049,1,Yes,138,INDUSINDBK26MAR960CE,CE,960,2026-03-30,29392386,700
INDUSINDBK,INDUSIND BANK,1346049,1,Yes,138,INDUSINDBK26MAR960PE,PE,960,2026-03-30,29392642,700
INDUSINDBK,INDUSIND BANK,1346049,1,Yes,138,INDUSINDBK26MAR980CE,CE,980,2026-03-30,29399554,700
INDUSINDBK,INDUSIND BANK,1346049,1,Yes,138,INDUSINDBK26MAR980PE,PE,980,2026-03-30,29399810,700
INDUSINVIT-IV,INDUS INFRA TRUST,5897217,1,No,0,,,,,,
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN320PE,PE,320,2026-01-27,26276098,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN350CE,CE,350,2026-01-27,26277378,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN350PE,PE,350,2026-01-27,26277634,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN360CE,CE,360,2026-01-27,26277890,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN360PE,PE,360,2026-01-27,26278146,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN365PE,PE,365,2026-01-27,26834690,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN370CE,CE,370,2026-01-27,26278402,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN370PE,PE,370,2026-01-27,26278658,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN375CE,CE,375,2026-01-27,26834946,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN375PE,PE,375,2026-01-27,26835202,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN380CE,CE,380,2026-01-27,26278914,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN380PE,PE,380,2026-01-27,26279170,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN385CE,CE,385,2026-01-27,26835714,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN385PE,PE,385,2026-01-27,26835970,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN390CE,CE,390,2026-01-27,26279426,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN390PE,PE,390,2026-01-27,26279682,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN395CE,CE,395,2026-01-27,26836482,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN395PE,PE,395,2026-01-27,26843394,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN400CE,CE,400,2026-01-27,26280706,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN400PE,PE,400,2026-01-27,26280962,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN405CE,CE,405,2026-01-27,26843650,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN405PE,PE,405,2026-01-27,26845442,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN410CE,CE,410,2026-01-27,26281730,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN410PE,PE,410,2026-01-27,26282242,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN415CE,CE,415,2026-01-27,26845698,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN415PE,PE,415,2026-01-27,26845954,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN420CE,CE,420,2026-01-27,26282498,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN420PE,PE,420,2026-01-27,26282754,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN425CE,CE,425,2026-01-27,26846210,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN425PE,PE,425,2026-01-27,26848514,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN430CE,CE,430,2026-01-27,26283266,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN430PE,PE,430,2026-01-27,26284034,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN435CE,CE,435,2026-01-27,26848770,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN435PE,PE,435,2026-01-27,26849026,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN440CE,CE,440,2026-01-27,26284290,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN440PE,PE,440,2026-01-27,26284546,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN445CE,CE,445,2026-01-27,26849538,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN445PE,PE,445,2026-01-27,26849794,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN450CE,CE,450,2026-01-27,26287362,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN450PE,PE,450,2026-01-27,26289410,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN455CE,CE,455,2026-01-27,26850050,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN455PE,PE,455,2026-01-27,26850306,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN460CE,CE,460,2026-01-27,26289666,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN460PE,PE,460,2026-01-27,26289922,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN465CE,CE,465,2026-01-27,26850562,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN465PE,PE,465,2026-01-27,26850818,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN470CE,CE,470,2026-01-27,26290178,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN470PE,PE,470,2026-01-27,26292482,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN475CE,CE,475,2026-01-27,26852866,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN475PE,PE,475,2026-01-27,26853122,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN480CE,CE,480,2026-01-27,26292738,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN480PE,PE,480,2026-01-27,26292994,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN485CE,CE,485,2026-01-27,26862594,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN485PE,PE,485,2026-01-27,26862850,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN490CE,CE,490,2026-01-27,26293250,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN490PE,PE,490,2026-01-27,26297090,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN495CE,CE,495,2026-01-27,26863106,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN495PE,PE,495,2026-01-27,26863362,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN500CE,CE,500,2026-01-27,26297346,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26JAN500PE,PE,500,2026-01-27,26297602,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB360CE,CE,360,2026-02-24,26884610,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB360PE,PE,360,2026-02-24,26884866,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB370CE,CE,370,2026-02-24,26885122,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB370PE,PE,370,2026-02-24,26885378,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB380CE,CE,380,2026-02-24,26885634,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB380PE,PE,380,2026-02-24,26886914,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB385CE,CE,385,2026-02-24,29442562,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB385PE,PE,385,2026-02-24,29442818,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB390CE,CE,390,2026-02-24,26887170,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB390PE,PE,390,2026-02-24,26887426,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB395CE,CE,395,2026-02-24,29443074,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB395PE,PE,395,2026-02-24,29443330,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB400CE,CE,400,2026-02-24,26887682,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB400PE,PE,400,2026-02-24,26887938,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB405CE,CE,405,2026-02-24,29443586,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB405PE,PE,405,2026-02-24,29443842,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB410CE,CE,410,2026-02-24,26888194,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB410PE,PE,410,2026-02-24,26888450,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB415CE,CE,415,2026-02-24,29444098,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB415PE,PE,415,2026-02-24,29444354,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB420CE,CE,420,2026-02-24,26888706,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB420PE,PE,420,2026-02-24,26888962,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB425CE,CE,425,2026-02-24,29444610,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB425PE,PE,425,2026-02-24,29444866,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB430CE,CE,430,2026-02-24,26889218,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB430PE,PE,430,2026-02-24,26889474,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB435CE,CE,435,2026-02-24,29445122,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB435PE,PE,435,2026-02-24,29445378,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB440CE,CE,440,2026-02-24,26889730,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB440PE,PE,440,2026-02-24,26889986,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB445CE,CE,445,2026-02-24,29445634,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB445PE,PE,445,2026-02-24,29445890,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB450CE,CE,450,2026-02-24,26898434,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB450PE,PE,450,2026-02-24,26898690,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB455CE,CE,455,2026-02-24,29446146,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB455PE,PE,455,2026-02-24,29446402,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB460CE,CE,460,2026-02-24,26899458,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB460PE,PE,460,2026-02-24,26899714,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB465CE,CE,465,2026-02-24,29446658,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB465PE,PE,465,2026-02-24,29446914,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB470CE,CE,470,2026-02-24,26906882,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB470PE,PE,470,2026-02-24,26907138,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB475CE,CE,475,2026-02-24,29447170,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB475PE,PE,475,2026-02-24,29447426,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB480CE,CE,480,2026-02-24,26907394,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB480PE,PE,480,2026-02-24,26907650,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB485CE,CE,485,2026-02-24,29447682,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB485PE,PE,485,2026-02-24,29447938,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB490CE,CE,490,2026-02-24,26910722,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB490PE,PE,490,2026-02-24,26910978,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB495CE,CE,495,2026-02-24,29448194,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB495PE,PE,495,2026-02-24,29452034,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB500CE,CE,500,2026-02-24,26922498,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26FEB500PE,PE,500,2026-02-24,26923010,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26MAR360CE,CE,360,2026-03-30,29501698,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26MAR360PE,PE,360,2026-03-30,29502210,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26MAR380CE,CE,380,2026-03-30,29511682,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26MAR380PE,PE,380,2026-03-30,29512706,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26MAR390CE,CE,390,2026-03-30,29512962,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26MAR390PE,PE,390,2026-03-30,29513218,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26MAR400CE,CE,400,2026-03-30,29514242,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26MAR400PE,PE,400,2026-03-30,29514498,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26MAR410CE,CE,410,2026-03-30,29518338,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26MAR410PE,PE,410,2026-03-30,29518594,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26MAR420CE,CE,420,2026-03-30,29518850,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26MAR420PE,PE,420,2026-03-30,29519106,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26MAR430CE,CE,430,2026-03-30,29521154,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26MAR430PE,PE,430,2026-03-30,29521410,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26MAR440CE,CE,440,2026-03-30,29521666,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26MAR440PE,PE,440,2026-03-30,29521922,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26MAR450CE,CE,450,2026-03-30,29522178,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26MAR450PE,PE,450,2026-03-30,29522434,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26MAR460CE,CE,460,2026-03-30,29522946,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26MAR460PE,PE,460,2026-03-30,29523202,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26MAR470CE,CE,470,2026-03-30,29523458,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26MAR470PE,PE,470,2026-03-30,29523714,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26MAR480CE,CE,480,2026-03-30,29524482,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26MAR480PE,PE,480,2026-03-30,29524994,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26MAR490CE,CE,490,2026-03-30,29525250,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26MAR490PE,PE,490,2026-03-30,29525506,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26MAR500CE,CE,500,2026-03-30,29525762,1700
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,INDUSTOWER26MAR500PE,PE,500,2026-03-30,29527042,1700
INFIBEAM,INFIBEAM AVENUES,4159745,1,No,0,,,,,,
INFINIUM-SM,INFINIUM PHARMACHEM,3849217,500,No,0,,,,,,
INFLUX-SM,INFLUX HEALTHTECH,193946113,600,No,0,,,,,,
INFOBEAN,INFOBEANS TECHNO.,2822913,1,No,0,,,,,,
INFOLLION-SM,INFOLLION RESEARCH SER L,4246529,400,No,0,,,,,,
INFOMEDIA,INFOMEDIA PRESS,3505409,1,No,0,,,,,,
INFRABEES,NIP IND ETF INFRA BEES,5138433,1,No,0,,,,,,
INFRAIETF,ICICIPRAMC - ICICIINFRA,2745089,1,No,0,,,,,,
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1320CE,CE,1320,2026-01-27,26334722,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1320PE,PE,1320,2026-01-27,26334978,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1360CE,CE,1360,2026-01-27,26335234,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1360PE,PE,1360,2026-01-27,26335490,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1400CE,CE,1400,2026-01-27,26335746,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1400PE,PE,1400,2026-01-27,26336002,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1420PE,PE,1420,2026-01-27,26957058,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1440CE,CE,1440,2026-01-27,26336258,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1440PE,PE,1440,2026-01-27,26336514,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1460CE,CE,1460,2026-01-27,26957314,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1460PE,PE,1460,2026-01-27,26957570,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1480CE,CE,1480,2026-01-27,26336770,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1480PE,PE,1480,2026-01-27,26337026,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1500CE,CE,1500,2026-01-27,26957826,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1500PE,PE,1500,2026-01-27,26958082,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1520CE,CE,1520,2026-01-27,26337282,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1520PE,PE,1520,2026-01-27,26337538,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1540CE,CE,1540,2026-01-27,26958338,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1540PE,PE,1540,2026-01-27,26958594,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1560CE,CE,1560,2026-01-27,26339330,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1560PE,PE,1560,2026-01-27,26339586,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1580CE,CE,1580,2026-01-27,26958850,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1580PE,PE,1580,2026-01-27,26959106,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1600CE,CE,1600,2026-01-27,26340098,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1600PE,PE,1600,2026-01-27,26340354,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1620CE,CE,1620,2026-01-27,26959362,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1620PE,PE,1620,2026-01-27,26959618,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1640CE,CE,1640,2026-01-27,26340610,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1640PE,PE,1640,2026-01-27,26342402,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1660CE,CE,1660,2026-01-27,26959874,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1660PE,PE,1660,2026-01-27,26960130,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1680CE,CE,1680,2026-01-27,26342658,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1680PE,PE,1680,2026-01-27,26344450,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1700CE,CE,1700,2026-01-27,26960386,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1700PE,PE,1700,2026-01-27,26960642,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1720CE,CE,1720,2026-01-27,26344706,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1720PE,PE,1720,2026-01-27,26347522,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1740CE,CE,1740,2026-01-27,26960898,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1740PE,PE,1740,2026-01-27,26961154,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1760CE,CE,1760,2026-01-27,26347778,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1760PE,PE,1760,2026-01-27,26348034,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1780CE,CE,1780,2026-01-27,26961410,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1780PE,PE,1780,2026-01-27,26961666,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1800CE,CE,1800,2026-01-27,26348290,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1800PE,PE,1800,2026-01-27,26348546,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1820CE,CE,1820,2026-01-27,26961922,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1840CE,CE,1840,2026-01-27,26348802,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1840PE,PE,1840,2026-01-27,26349058,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1880CE,CE,1880,2026-01-27,26349314,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1880PE,PE,1880,2026-01-27,26349570,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1920CE,CE,1920,2026-01-27,26349826,400
INFY,INFOSYS,408065,1,Yes,125,INFY26JAN1920PE,PE,1920,2026-01-27,26350082,400
INFY,INFOSYS,408065,1,Yes,125,INFY26FEB1360CE,CE,1360,2026-02-24,27007490,400
INFY,INFOSYS,408065,1,Yes,125,INFY26FEB1360PE,PE,1360,2026-02-24,27007746,400
